gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	CTL	HSC	HSC-like	Mono	Mono-like	NK	Plasma	Prog	Prog-like	T	cDC-like	earlyEry	lateEry
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.738	1.24	0.869	0.548	0.0	1.077	1.568	4.461	0.434	0.541	1.311	0.953	0.796	1.055
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.0	0.022	0.008	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.088	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.0	0.022	0.008	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.088	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.331	0.088	0.267	0.053	0.0	0.041	0.057	0.0	0.0	0.043	0.011	0.0	0.035	0.027
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.492	0.499	0.123	0.0	0.255	0.022	0.0	0.0	0.032	0.046	0.0	1.205	0.008
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	0.662	0.0	0.144	0.102	0.335	0.636	0.121	0.0	0.0	0.059	0.026	0.0	0.056	0.009
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	0.662	0.0	0.144	0.102	0.335	0.636	0.121	0.0	0.0	0.059	0.026	0.0	0.056	0.009
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.662	1.032	0.136	0.143	3.643	3.752	1.719	0.0	0.0	0.144	0.39	0.959	0.208	0.136
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.575	0.864	0.127	0.052	0.225	0.403	1.065	0.245	0.0	0.055	0.347	0.44	0.005	0.06
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.575	0.864	0.127	0.052	0.225	0.403	1.065	0.245	0.0	0.055	0.347	0.44	0.005	0.06
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	0.575	0.864	0.127	0.052	0.225	0.403	1.065	0.245	0.0	0.055	0.347	0.44	0.005	0.06
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.575	0.864	0.127	0.052	0.225	0.403	1.065	0.245	0.0	0.055	0.347	0.44	0.005	0.06
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.0	1.294	0.06	0.107	0.0	0.303	1.404	0.166	0.0	0.05	5.963	0.666	0.034	0.238
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	1.294	0.06	0.107	0.0	0.303	1.404	0.166	0.0	0.05	5.963	0.666	0.034	0.238
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.004	0.009	0.0	0.0	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.004	0.009	0.0	0.0	0.0
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.437	0.392	0.222	0.254	0.0	0.558	0.278	0.726	0.334	0.173	0.384	0.018	0.131	0.249
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.206	0.115	0.169	0.146	0.335	0.857	0.333	0.0	0.0	0.129	0.24	0.018	0.062	0.015
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.491	0.071	0.504	0.679	6.286	7.93	0.673	0.0	0.0	0.521	0.068	3.424	0.15	0.009
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.167	0.063	0.014	0.0	0.0	0.018	0.0	0.0	0.004	0.005	0.069	0.0	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.167	0.063	0.014	0.0	0.0	0.018	0.0	0.0	0.004	0.005	0.069	0.0	0.0
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.272	0.24	0.0	0.007	0.0	0.0	0.424	0.166	0.0	0.006	0.136	0.084	0.007	0.038
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.272	0.24	0.0	0.007	0.0	0.0	0.424	0.166	0.0	0.006	0.136	0.084	0.007	0.038
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.0	0.012	0.144	0.102	0.0	0.189	0.067	0.0	0.131	0.218	0.092	0.317	0.183	0.147
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	1.311	1.528	2.912	1.75	0.942	0.566	1.026	0.83	1.245	1.361	0.928	1.21	1.316	1.162
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.311	1.528	2.912	1.75	0.942	0.566	1.026	0.83	1.245	1.361	0.928	1.21	1.316	1.162
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.311	1.528	2.912	1.75	0.942	0.566	1.026	0.83	1.245	1.361	0.928	1.21	1.316	1.162
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.311	1.528	2.912	1.75	0.942	0.566	1.026	0.83	1.245	1.361	0.928	1.21	1.316	1.162
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	1.311	1.528	2.912	1.75	0.942	0.566	1.026	0.83	1.245	1.361	0.928	1.21	1.316	1.162
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.155	0.11	0.006	0.0	0.0	0.019	0.0	0.0	0.015	0.023	0.0	0.542	0.019
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.155	0.11	0.006	0.0	0.0	0.019	0.0	0.0	0.015	0.023	0.0	0.542	0.019
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.155	0.11	0.006	0.0	0.0	0.019	0.0	0.0	0.015	0.023	0.0	0.542	0.019
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.155	0.11	0.006	0.0	0.0	0.019	0.0	0.0	0.015	0.023	0.0	0.542	0.019
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.087	0.236	0.105	0.573	0.418	0.146	0.0	0.0	0.099	0.042	0.102	0.067	0.084
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.087	0.236	0.105	0.573	0.418	0.146	0.0	0.0	0.099	0.042	0.102	0.067	0.084
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.662	0.0	0.08	0.073	0.573	0.341	0.18	0.0	0.0	0.03	0.024	0.8	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.662	0.0	0.08	0.073	0.573	0.341	0.18	0.0	0.0	0.03	0.024	0.8	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.662	0.0	0.08	0.073	0.573	0.341	0.18	0.0	0.0	0.03	0.024	0.8	0.0	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.0	0.154	0.103	0.114	0.0	0.0	0.237	0.0	0.28	0.06	0.094	0.0	0.0	0.014
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.0	0.154	0.103	0.114	0.0	0.0	0.237	0.0	0.28	0.06	0.094	0.0	0.0	0.014
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.0	0.154	0.103	0.114	0.0	0.0	0.237	0.0	0.28	0.06	0.094	0.0	0.0	0.014
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.0	0.154	0.103	0.114	0.0	0.0	0.237	0.0	0.28	0.06	0.094	0.0	0.0	0.014
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.657	0.448	0.113	0.128	0.0	0.448	0.292	0.0	0.369	0.054	0.175	0.058	0.106	0.076
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.657	0.448	0.113	0.128	0.0	0.448	0.292	0.0	0.369	0.054	0.175	0.058	0.106	0.076
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.657	0.448	0.113	0.128	0.0	0.448	0.292	0.0	0.369	0.054	0.175	0.058	0.106	0.076
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.657	0.448	0.113	0.128	0.0	0.448	0.292	0.0	0.369	0.054	0.175	0.058	0.106	0.076
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.114	0.256	0.263	0.172	2.027	1.406	0.226	0.0	0.0	0.142	0.061	0.63	0.169	0.043
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.0	0.062	0.061	0.032	0.0	1.01	0.017	0.166	0.131	0.056	0.021	0.178	0.021	0.033
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.0	0.073	0.0	0.021	0.0	0.083	0.018	0.0	0.0	0.019	0.009	0.0	0.041	0.009
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.0	0.073	0.0	0.021	0.0	0.083	0.018	0.0	0.0	0.019	0.009	0.0	0.041	0.009
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.018	0.0
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.356	0.64	0.279	0.341	0.0	0.045	0.261	0.0	0.28	0.187	0.46	0.211	0.432	0.066
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.382	0.167	0.124	0.043	0.225	0.076	0.083	0.0	0.0	0.052	0.036	0.0	0.017	0.0
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.0	0.0	0.021	0.022	0.0	0.0	0.021	0.0	0.0	0.011	0.04	0.0	0.009	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.103	0.0	0.056	0.0	0.0	0.041	0.0	0.0	0.01	0.012	0.0	0.009	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0	0.103	0.0	0.056	0.0	0.0	0.041	0.0	0.0	0.01	0.012	0.0	0.009	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.0	0.103	0.0	0.056	0.0	0.0	0.041	0.0	0.0	0.01	0.012	0.0	0.009	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.0	0.103	0.0	0.056	0.0	0.0	0.041	0.0	0.0	0.01	0.012	0.0	0.009	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	0.0	0.103	0.0	0.056	0.0	0.0	0.041	0.0	0.0	0.01	0.012	0.0	0.009	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.0	0.0	0.06	0.075	1.773	0.0	0.0	0.0	0.0	0.009	0.009	0.0	0.0	0.004
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0	0.0	0.06	0.075	1.773	0.0	0.0	0.0	0.0	0.009	0.009	0.0	0.0	0.004
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.0	0.0	0.0	0.008	0.0	0.0	0.057	0.0	0.0	0.006	0.041	0.0	0.006	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.0	0.0	0.0	0.008	0.0	0.0	0.057	0.0	0.0	0.006	0.041	0.0	0.006	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.0	0.0	0.0	0.008	0.0	0.0	0.057	0.0	0.0	0.006	0.041	0.0	0.006	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.0	0.0	0.002	0.043	0.0	0.019	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.063	0.129	0.041	0.0	0.0	0.012	0.0	0.245	0.078	0.041	0.0	0.144	0.068
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0	0.0	0.035	0.054	0.0	0.0	0.033	0.0	0.0	0.014	0.012	0.0	0.032	0.028
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.0	0.509	0.0	0.026	0.0	0.0	0.421	0.166	0.0	0.011	0.387	0.0	0.0	0.118
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.0	0.036	0.008	0.449	0.0	0.0	0.0	0.0	0.002	0.009	0.032	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.0	0.0	0.045	0.021	0.0	0.045	0.038	0.0	0.105	0.018	0.0	0.0	0.013	0.0
MICB	Q29980	False	MICB_HUMAN		CPI-CS0A9D23000	0.0	0.0	0.02	0.015	0.0	0.179	0.024	0.0	0.0	0.019	0.027	0.123	0.029	0.015
MICA	Q29983	False	MICA_HUMAN		CPI-CS06C6E2321	0.16	0.178	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.019	0.033	0.0	0.034	0.007
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-CS09F211C3E	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.04
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS038376BA2	0.0	0.0	0.023	0.01	0.0	0.0	0.012	0.0	0.0	0.031	0.015	0.0	0.049	0.027
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS0007697A7	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.002	0.017	0.0	0.017	0.0
