gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	CTL	HSC	HSC-like	Mono	Mono-like	NK	Plasma	Prog	Prog-like	T	cDC-like	earlyEry	lateEry
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC01AB9BED7	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a9b1 complex	CPI-SC056BF6CBB	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC090311934	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC092C3E4DF	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a8b1 complex	CPI-SC01195CB48	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.55	1.269	0.131	0.489	0.973	1.246	1.089	4.556	0.213	0.416	1.668	0.814	1.025	1.012
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.064	0.0
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.0	0.0	0.0	0.036	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.064	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.0	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	0.133	0.0	0.076	0.149	0.563	1.521	0.321	0.068	0.236	0.129	0.01	1.053	0.062	0.195
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	0.133	0.0	0.076	0.149	0.563	1.521	0.321	0.068	0.236	0.129	0.01	1.053	0.062	0.195
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.6	1.111	0.277	0.226	2.204	1.999	1.557	0.217	0.0	0.175	0.452	1.43	0.066	0.097
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	0.149	0.667	0.06	0.113	0.475	0.714	1.038	0.168	0.0	0.056	0.502	0.494	0.093	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.149	0.667	0.06	0.113	0.475	0.714	1.038	0.168	0.0	0.056	0.502	0.494	0.093	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	0.149	0.667	0.06	0.113	0.475	0.714	1.038	0.168	0.0	0.056	0.502	0.494	0.093	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.149	0.667	0.06	0.113	0.475	0.714	1.038	0.168	0.0	0.056	0.502	0.494	0.093	0.0
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC090068F7B	0.178	2.904	0.0	0.0	0.16	0.035	1.842	0.068	0.0	0.026	6.203	0.007	0.057	0.0
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.178	2.904	0.0	0.0	0.16	0.035	1.842	0.068	0.0	0.026	6.203	0.007	0.057	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC090068F7B	0.0	0.0	0.0	0.005	0.0	0.007	0.0	0.0	0.0	0.001	0.024	0.0	0.0	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.0	0.0	0.005	0.0	0.007	0.0	0.0	0.0	0.001	0.024	0.0	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.0	0.0	0.0	0.036	0.079	0.038	0.064	0.0	0.0	0.03	0.011	0.04	0.039	0.0
IFNAR1	P17181	True	INAR1_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.184	0.214	0.138	0.198	0.272	0.435	0.388	1.854	0.389	0.152	0.402	0.593	0.3	0.0
IFNAR2	P48551	True	INAR2_HUMAN	Type I IFNR	CPI-SC0D089F0A9	0.61	0.245	0.128	0.146	0.133	0.241	0.141	0.715	0.195	0.129	0.169	0.353	0.0	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.0	0.0	0.0	0.202	0.207	0.0	0.0	0.0	0.0	0.0	0.098	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.0	0.347	0.108	0.624	3.998	5.742	0.61	0.068	0.108	0.43	0.027	4.688	0.478	0.436
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.0	0.0	0.169	0.02	0.015	0.006	0.0	0.0	0.0	0.003	0.0	0.064	0.008	0.0
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.0	0.0	0.169	0.02	0.015	0.006	0.0	0.0	0.0	0.003	0.0	0.064	0.008	0.0
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.502	0.18	0.0	0.0	0.074	0.135	0.443	0.543	0.0	0.013	0.202	0.047	0.0	0.097
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.502	0.18	0.0	0.0	0.074	0.135	0.443	0.543	0.0	0.013	0.202	0.047	0.0	0.097
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	0.089	0.0	0.0	0.098	0.153	0.145	0.085	0.168	0.0	0.143	0.063	0.095	0.187	0.0
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	1.816	1.525	1.859	1.752	0.225	0.593	1.136	1.888	0.421	1.234	0.674	0.921	0.651	1.392
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	1.816	1.525	1.859	1.752	0.225	0.593	1.136	1.888	0.421	1.234	0.674	0.921	0.651	1.392
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	1.816	1.525	1.859	1.752	0.225	0.593	1.136	1.888	0.421	1.234	0.674	0.921	0.651	1.392
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	1.816	1.525	1.859	1.752	0.225	0.593	1.136	1.888	0.421	1.234	0.674	0.921	0.651	1.392
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	1.816	1.525	1.859	1.752	0.225	0.593	1.136	1.888	0.421	1.234	0.674	0.921	0.651	1.392
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.077	0.0	0.054	0.0	0.022	0.0	0.0	0.0	0.012	0.0	0.0	0.432	1.121
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.077	0.0	0.054	0.0	0.022	0.0	0.0	0.0	0.012	0.0	0.0	0.432	1.121
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.077	0.0	0.054	0.0	0.022	0.0	0.0	0.0	0.012	0.0	0.0	0.432	1.121
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.077	0.0	0.054	0.0	0.022	0.0	0.0	0.0	0.012	0.0	0.0	0.432	1.121
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	1.311	0.0	0.0	0.046	0.051	0.092	0.0	0.0	0.007	0.012	0.007	0.895	0.464
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	1.311	0.0	0.0	0.046	0.051	0.092	0.0	0.0	0.007	0.012	0.007	0.895	0.464
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	1.311	0.0	0.0	0.046	0.051	0.092	0.0	0.0	0.007	0.012	0.007	0.895	0.464
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	1.311	0.0	0.0	0.046	0.051	0.092	0.0	0.0	0.007	0.012	0.007	0.895	0.464
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.129	0.128	0.176	0.236	0.189	0.147	0.0	0.0	0.118	0.082	0.013	0.183	0.0
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.129	0.128	0.176	0.236	0.189	0.147	0.0	0.0	0.118	0.082	0.013	0.183	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC07312BD5C	0.256	0.0	0.0	0.055	0.43	0.457	0.142	0.0	0.0	0.027	0.027	0.24	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	0.256	0.0	0.0	0.055	0.43	0.457	0.142	0.0	0.0	0.027	0.027	0.24	0.0	0.0
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B292AEE6	0.256	0.0	0.0	0.055	0.43	0.457	0.142	0.0	0.0	0.027	0.027	0.24	0.0	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.378	0.58	0.0	0.101	0.187	0.053	0.189	0.275	0.0	0.035	0.045	0.026	0.41	0.975
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.378	0.58	0.0	0.101	0.187	0.053	0.189	0.275	0.0	0.035	0.045	0.026	0.41	0.975
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.378	0.58	0.0	0.101	0.187	0.053	0.189	0.275	0.0	0.035	0.045	0.026	0.41	0.975
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.092	0.324	0.0	0.05	0.275	0.222	0.171	0.0	0.159	0.081	0.113	0.12	0.086	0.0
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.092	0.324	0.0	0.05	0.275	0.222	0.171	0.0	0.159	0.081	0.113	0.12	0.086	0.0
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.092	0.324	0.0	0.05	0.275	0.222	0.171	0.0	0.159	0.081	0.113	0.12	0.086	0.0
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.092	0.324	0.0	0.05	0.275	0.222	0.171	0.0	0.159	0.081	0.113	0.12	0.086	0.0
IFNGR1	P15260	True	INGR1_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.0	0.373	0.616	0.124	1.42	1.766	0.077	0.149	0.054	0.152	0.019	1.12	0.139	0.0
IFNGR2	P38484	True	INGR2_HUMAN	Type II IFNR	CPI-SC09E5431A2	0.0	0.0	0.0	0.08	0.416	0.457	0.0	0.0	0.0	0.063	0.014	0.215	0.03	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.0	0.0	0.0	0.07	0.021	0.049	0.0	0.0	0.0	0.011	0.0	0.0	0.025	0.0
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.0	0.0	0.0	0.07	0.021	0.049	0.0	0.0	0.0	0.011	0.0	0.0	0.025	0.0
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.002	0.0	0.06	0.0	0.0
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.0	1.206	0.832	0.405	0.0	0.011	0.244	0.0	0.667	0.22	0.252	0.048	0.505	1.265
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.0	0.349	0.0	0.076	0.013	0.024	0.063	0.0	0.0	0.017	0.015	0.0	0.022	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.0	0.0	0.026	0.0	0.004	0.0	0.0	0.0	0.008	0.037	0.065	0.0	0.155
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0	0.0	0.0	0.026	0.0	0.004	0.0	0.0	0.0	0.008	0.037	0.065	0.0	0.155
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	0.0	0.0	0.0	0.026	0.0	0.004	0.0	0.0	0.0	0.008	0.037	0.065	0.0	0.155
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	0.0	0.0	0.0	0.026	0.0	0.004	0.0	0.0	0.0	0.008	0.037	0.065	0.0	0.155
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	0.0	0.0	0.0	0.026	0.0	0.004	0.0	0.0	0.0	0.008	0.037	0.065	0.0	0.155
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.0	0.0	0.205	0.056	0.0	0.006	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.0	0.0	0.205	0.056	0.0	0.006	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	0.0	0.0	0.205	0.056	0.0	0.006	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.624	0.0	0.0	0.01	0.01	0.007	0.0	0.0	0.0	0.003	0.0	0.0	0.066	0.097
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.624	0.0	0.0	0.01	0.01	0.007	0.0	0.0	0.0	0.003	0.0	0.0	0.066	0.097
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.624	0.0	0.0	0.01	0.01	0.007	0.0	0.0	0.0	0.003	0.0	0.0	0.066	0.097
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.0	0.0	0.0	0.156	0.0	0.024	0.222	0.0	0.054	0.064	0.077	0.0	0.148	0.155
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.0	0.0	0.0	0.156	0.0	0.024	0.222	0.0	0.054	0.064	0.077	0.0	0.148	0.155
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.166	0.0
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.0	0.371	0.0	0.0	0.0	0.006	0.546	0.376	0.0	0.006	0.455	0.0	0.049	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS05426BFFA	0.0	0.0	0.31	0.4	0.353	0.313	0.205	0.0	0.054	0.374	0.043	0.325	0.356	0.169
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.0	0.0	0.0	0.0	0.338	0.265	0.0	0.0	0.0	0.0	0.0	0.213	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.0	0.0	0.188	0.02	0.16	0.14	0.0	0.0	0.0	0.025	0.016	0.0	0.039	0.0
MICB	Q29980	False	MICB_HUMAN		CPI-CS0A9D23000	0.0	0.0	0.0	0.0	0.008	0.059	0.0	0.0	0.0	0.017	0.023	0.081	0.009	0.0
MICA	Q29983	False	MICA_HUMAN		CPI-CS06C6E2321	0.0	0.0	0.055	0.02	0.027	0.018	0.043	0.0	0.236	0.023	0.064	0.0	0.0	0.0
RAET1E	Q8TD07	False	N2DL4_HUMAN		CPI-CS09F211C3E	0.0	0.0	0.0	0.011	0.0	0.027	0.0	0.0	0.0	0.008	0.014	0.016	0.0	0.0
ULBP3	Q9BZM4	False	N2DL3_HUMAN		CPI-CS038376BA2	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.021	0.0	0.042	0.022	0.0
ULBP1	Q9BZM6	False	N2DL1_HUMAN		CPI-CS0007697A7	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
