id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	EPI|EPI	EPI|Mes	EPI|TE	EPI|emVE	EPI|exVE	Mes|EPI	Mes|Mes	Mes|TE	Mes|emVE	Mes|exVE	TE|EPI	TE|Mes	TE|TE	TE|emVE	TE|exVE	emVE|EPI	emVE|Mes	emVE|TE	emVE|emVE	emVE|exVE	exVE|EPI	exVE|Mes	exVE|TE	exVE|emVE	exVE|exVE
CPI-SC0BF16A11C	COL20A1_a10b1 complex	simple:Q9P218	complex:a10b1 complex	COL20A1		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.014	0.012	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.011	0.008	0.005	0.0	0.003	0.011	0.009	0.005
CPI-SC090855C8E	FN1_aVb3 complex	simple:P02751	complex:aVb3 complex	FN1		True	False	False	curated	True	0.0	0.443	0.46	0.0	0.442	0.0	4.505	4.522	0.0	4.504	0.0	0.231	0.248	0.0	0.23	0.0	0.884	0.901	0.0	0.884	0.0	1.009	1.026	0.0	1.008
CPI-SC0B9199C7F	LAMC1_aVb3 complex	simple:P11047	complex:aVb3 complex	LAMC1		True	False	False	curated	True	0.0	0.148	0.165	0.0	0.147	0.0	0.132	0.149	0.0	0.131	0.0	0.208	0.226	0.0	0.208	0.0	0.508	0.526	0.0	0.508	0.0	0.343	0.36	0.0	0.342
CPI-SC0EC380922	F2_aVb3 complex	simple:P00734	complex:aVb3 complex	F2		True	False	False	curated	True	0.0	0.057	0.074	0.0	0.056	0.0	0.066	0.083	0.0	0.065	0.0	0.011	0.028	0.0	0.01	0.0	0.169	0.186	0.0	0.168	0.0	0.157	0.174	0.0	0.157
CPI-SC0530C27A8	VTN_aVb3 complex	simple:P04004	complex:aVb3 complex	VTN		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.03	0.0	0.012	0.0	0.004	0.021	0.0	0.003
CPI-SC0755598EE	THBS1_aVb3 complex	simple:P07996	complex:aVb3 complex	THBS1		False	False	False	curated	True	0.0	0.029	0.046	0.0	0.029	0.0	0.034	0.052	0.0	0.034	0.0	0.026	0.043	0.0	0.025	0.0	0.011	0.029	0.0	0.011	0.0	0.013	0.03	0.0	0.012
CPI-SC044E3F9B6	FGF2_aVb3 complex	simple:P09038	complex:aVb3 complex	FGF2		True	False	False	curated	True	0.0	0.01	0.027	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.021	0.0	0.003	0.0	0.005	0.022	0.0	0.005
CPI-SC0988E0218	SPP1_aVb3 complex	simple:P10451	complex:aVb3 complex	SPP1		True	False	False	curated	True	0.0	0.082	0.099	0.0	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E2D0DC4B	FGF1_aVb3 complex	simple:P05230	complex:aVb3 complex	FGF1		True	False	False	curated	True	0.0	0.013	0.03	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.031	0.0	0.013	0.0	0.006	0.023	0.0	0.005
CPI-SC00756BB93	THY1_aVb3 complex	simple:P04216	complex:aVb3 complex	THY1		False	False	False	curated	True	0.0	0.028	0.045	0.0	0.027	0.0	0.03	0.047	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.02	0.0	0.002
CPI-SC02E74AFA5	MMP2_aVb3 complex	simple:P08253	complex:aVb3 complex	MMP2		True	False	False	curated	True	0.0	0.078	0.095	0.0	0.077	0.0	0.069	0.087	0.0	0.069	0.0	0.004	0.021	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.021	0.0	0.003
CPI-SC06525B099	L1CAM_aVb3 complex	simple:P32004	complex:aVb3 complex	L1CAM		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.076	0.093	0.0	0.076	0.0	0.018	0.036	0.0	0.018	0.0	0.01	0.028	0.0	0.01	0.0	0.003	0.02	0.0	0.003
CPI-SC095A2C115	PLAUR_aVb3 complex	simple:Q03405	complex:aVb3 complex	PLAUR		True	True	False	curated	True	0.0	0.008	0.025	0.0	0.007	0.0	0.009	0.026	0.0	0.008	0.0	0.177	0.194	0.0	0.176	0.0	0.011	0.028	0.0	0.01	0.0	0.009	0.026	0.0	0.008
CPI-SC04F2478E9	FN1_a3b1 complex	simple:P02751	complex:a3b1 complex	FN1		True	False	False	curated	True	0.55	0.458	0.547	0.454	0.463	4.611	4.519	4.608	4.515	4.524	0.337	0.245	0.334	0.241	0.25	0.991	0.899	0.988	0.895	0.904	1.116	1.024	1.113	1.02	1.029
CPI-SC02BFEEC8A	THBS1_a3b1 complex	simple:P07996	complex:a3b1 complex	THBS1		False	False	False	curated	True	0.136	0.044	0.133	0.04	0.049	0.141	0.049	0.138	0.045	0.054	0.132	0.041	0.13	0.037	0.046	0.118	0.026	0.115	0.022	0.031	0.119	0.027	0.116	0.023	0.032
CPI-SC0ED0520DD	LAMA3_a3b1 complex	simple:Q16787	complex:a3b1 complex	LAMA3		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111	0.019	0.108	0.015	0.024	0.0	0.0	0.0	0.0	0.0
CPI-SC06364D669	FN1_a4b1 complex	simple:P02751	complex:a4b1 complex	FN1		True	False	False	curated	True	0.451	0.0	0.0	0.0	0.0	4.513	0.0	0.0	0.0	0.0	0.239	0.0	0.0	0.0	0.0	0.893	0.0	0.0	0.0	0.0	1.017	0.0	0.0	0.0	0.0
CPI-SC07BE7830D	SPP1_a4b1 complex	simple:P10451	complex:a4b1 complex	SPP1		True	False	False	curated	True	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0E9C058EB	PLAUR_a4b1 complex	simple:Q03405	complex:a4b1 complex	PLAUR		True	True	False	curated	True	0.016	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0
CPI-SC070D5A96F	JAM2_a4b1 complex	simple:P57087	complex:a4b1 complex	JAM2		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC08B2AD7C6	FN1_a5b1 complex	simple:P02751	complex:a5b1 complex	FN1		True	False	False	curated	True	0.549	0.763	0.631	0.81	0.745	4.611	4.824	4.693	4.872	4.807	0.337	0.55	0.419	0.598	0.533	0.991	1.204	1.072	1.251	1.187	1.115	1.329	1.197	1.376	1.311
CPI-SC0592EC3D0	L1CAM_a5b1 complex	simple:P32004	complex:a5b1 complex	L1CAM		False	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.183	0.396	0.264	0.443	0.379	0.125	0.338	0.207	0.385	0.321	0.117	0.33	0.199	0.377	0.313	0.11	0.323	0.191	0.37	0.306
CPI-SC092C3E4DF	FN1_a8b1 complex	simple:P02751	complex:a8b1 complex	FN1		True	False	False	curated	True	0.447	0.473	0.0	0.441	0.442	4.509	4.535	0.0	4.503	4.504	0.235	0.26	0.0	0.229	0.23	0.888	0.914	0.0	0.882	0.883	1.013	1.039	0.0	1.007	1.008
CPI-SC096929DB0	FN1_aVb1 complex	simple:P02751	complex:aVb1 complex	FN1		True	False	False	curated	True	0.544	0.565	0.679	0.606	0.607	4.606	4.627	4.741	4.668	4.669	0.332	0.353	0.467	0.394	0.395	0.985	1.007	1.121	1.047	1.048	1.11	1.131	1.246	1.172	1.173
CPI-SC067AD890A	VTN_aVb1 complex	simple:P04004	complex:aVb1 complex	VTN		True	False	False	curated	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.135	0.249	0.176	0.177	0.105	0.126	0.24	0.167	0.168
CPI-SC0847A64D2	FN1_aVb5 complex	simple:P02751	complex:aVb5 complex	FN1		True	False	False	curated	True	0.636	0.612	0.67	0.47	0.465	4.698	4.674	4.732	4.532	4.527	0.424	0.399	0.458	0.258	0.253	1.077	1.053	1.111	0.912	0.906	1.202	1.178	1.236	1.036	1.031
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	LAMC1		True	False	False	curated	True	0.49	0.274	0.288	0.201	0.193	0.474	0.258	0.272	0.185	0.177	0.55	0.334	0.348	0.262	0.253	0.85	0.634	0.648	0.562	0.553	0.685	0.469	0.483	0.396	0.388
CPI-SC0A2FE9693	LAMC1_a7b1 complex	simple:P11047	complex:a7b1 complex	LAMC1		True	False	False	curated	True	0.0	0.0	0.35	0.148	0.15	0.0	0.0	0.335	0.132	0.134	0.0	0.0	0.411	0.208	0.21	0.0	0.0	0.711	0.508	0.51	0.0	0.0	0.545	0.342	0.345
CPI-SC01AB9BED7	SPP1_a9b1 complex	simple:P10451	complex:a9b1 complex	SPP1		True	False	False	curated	True	0.0	0.141	0.099	0.105	0.086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS08CC8F9D3	ACVR1_BMPR2_BMP7	complex:ACVR1_BMPR2	simple:P18075		BMP7	True	True	False	curated	False	0.105	0.303	0.132	0.106	0.166	0.095	0.293	0.121	0.096	0.156	0.054	0.252	0.08	0.055	0.115	0.096	0.294	0.122	0.097	0.157	0.143	0.341	0.169	0.144	0.204
CPI-CS046B3C139	ACVR_1A2A receptor_BMP7	complex:ACVR_1A2A receptor	simple:P18075		BMP7	True	True	False	curated	False	0.074	0.273	0.101	0.075	0.135	0.172	0.37	0.199	0.173	0.233	0.097	0.295	0.124	0.098	0.158	0.096	0.295	0.123	0.097	0.157	0.094	0.293	0.121	0.095	0.155
CPI-CS0288D901D	ACVR_1A2B receptor_BMP7	complex:ACVR_1A2B receptor	simple:P18075		BMP7	True	True	False	curated	False	0.105	0.303	0.132	0.106	0.166	0.095	0.293	0.121	0.096	0.156	0.054	0.252	0.08	0.055	0.115	0.096	0.294	0.122	0.097	0.157	0.143	0.341	0.169	0.144	0.204
CPI-CS05EAF93CC	BMPR1A_BMPR2_BMP7	complex:BMPR1A_BMPR2	simple:P18075		BMP7	True	True	False	curated	False	0.101	0.3	0.128	0.102	0.162	0.194	0.393	0.221	0.195	0.255	0.105	0.303	0.132	0.106	0.166	0.213	0.412	0.24	0.214	0.274	0.225	0.423	0.251	0.226	0.286
CPI-CS08109C435	BMPR1B_BMPR2_BMP7	complex:BMPR1B_BMPR2	simple:P18075		BMP7	True	True	False	curated	False	0.051	0.249	0.077	0.052	0.112	0.04	0.238	0.066	0.041	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0D35E69F6	BMR1A_ACR2A_BMP7	complex:BMR1A_ACR2A	simple:P18075		BMP7	True	True	False	curated	False	0.074	0.273	0.101	0.075	0.135	0.172	0.37	0.199	0.173	0.233	0.097	0.295	0.124	0.098	0.158	0.096	0.295	0.123	0.097	0.157	0.094	0.293	0.121	0.095	0.155
CPI-CS0C99F8D96	BMR1A_AVR2B_BMP7	complex:BMR1A_AVR2B	simple:P18075		BMP7	True	True	False	curated	False	0.619	0.817	0.645	0.62	0.68	0.508	0.706	0.535	0.509	0.569	0.36	0.559	0.387	0.361	0.421	0.122	0.321	0.149	0.123	0.183	0.134	0.333	0.161	0.135	0.195
CPI-CS08A853007	BMR1B_AVR2B_BMP7	complex:BMR1B_AVR2B	simple:P18075		BMP7	True	True	False	curated	False	0.051	0.249	0.077	0.052	0.112	0.04	0.238	0.066	0.041	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0AEE2FB22	ACVR1_BMPR2_BMP8A	complex:ACVR1_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.114	0.089	0.085	0.0	0.0	0.104	0.079	0.075	0.0	0.0	0.063	0.038	0.034	0.0	0.0	0.105	0.08	0.076	0.0	0.0	0.152	0.127	0.123
CPI-CS0CE2A204A	ACVR_1A2A receptor_BMP8A	complex:ACVR_1A2A receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.083	0.059	0.055	0.0	0.0	0.181	0.156	0.153	0.0	0.0	0.106	0.081	0.077	0.0	0.0	0.106	0.081	0.077	0.0	0.0	0.103	0.079	0.075
CPI-CS0860DA460	ACVR_1A2B receptor_BMP8A	complex:ACVR_1A2B receptor	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.114	0.089	0.085	0.0	0.0	0.104	0.079	0.075	0.0	0.0	0.063	0.038	0.034	0.0	0.0	0.105	0.08	0.076	0.0	0.0	0.152	0.127	0.123
CPI-CS090FFEDFE	BMPR1A_BMPR2_BMP8A	complex:BMPR1A_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.11	0.086	0.082	0.0	0.0	0.204	0.179	0.175	0.0	0.0	0.114	0.089	0.086	0.0	0.0	0.222	0.198	0.194	0.0	0.0	0.234	0.209	0.205
CPI-CS0484364A2	BMPR1B_BMPR2_BMP8A	complex:BMPR1B_BMPR2	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.06	0.035	0.031	0.0	0.0	0.049	0.024	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0C091F24B	BMR1A_ACR2A_BMP8A	complex:BMR1A_ACR2A	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.083	0.059	0.055	0.0	0.0	0.181	0.156	0.153	0.0	0.0	0.106	0.081	0.077	0.0	0.0	0.106	0.081	0.077	0.0	0.0	0.103	0.079	0.075
CPI-CS017A50010	BMR1A_AVR2B_BMP8A	complex:BMR1A_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.628	0.603	0.599	0.0	0.0	0.517	0.493	0.489	0.0	0.0	0.369	0.345	0.341	0.0	0.0	0.131	0.107	0.103	0.0	0.0	0.143	0.119	0.115
CPI-CS03DF8BD36	BMR1B_AVR2B_BMP8A	complex:BMR1B_AVR2B	simple:Q7Z5Y6		BMP8A	True	True	False	curated	False	0.0	0.0	0.06	0.035	0.031	0.0	0.0	0.049	0.024	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0E4E75E3B	BMPR1A_BMPR2_BMP2	complex:BMPR1A_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.103	0.367	0.09	0.738	0.302	0.196	0.46	0.183	0.831	0.395	0.107	0.37	0.094	0.741	0.305	0.215	0.479	0.202	0.85	0.414	0.226	0.49	0.213	0.861	0.425
CPI-CS028ACED72	BMPR1B_BMPR2_BMP2	complex:BMPR1B_BMPR2	simple:P12643		BMP2	True	True	False	curated	False	0.052	0.316	0.039	0.687	0.251	0.041	0.305	0.028	0.676	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS075442484	BMR1A_ACR2A_BMP2	complex:BMR1A_ACR2A	simple:P12643		BMP2	True	True	False	curated	False	0.076	0.34	0.063	0.711	0.275	0.174	0.437	0.161	0.808	0.372	0.099	0.362	0.086	0.733	0.297	0.098	0.362	0.085	0.733	0.297	0.096	0.36	0.083	0.73	0.295
CPI-CS0BE59B43E	BMR1A_AVR2B_BMP2	complex:BMR1A_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.62	0.884	0.607	1.255	0.819	0.51	0.774	0.497	1.144	0.709	0.362	0.626	0.349	0.996	0.561	0.124	0.388	0.111	0.758	0.323	0.136	0.4	0.123	0.77	0.335
CPI-CS058910188	BMR1B_AVR2B_BMP2	complex:BMR1B_AVR2B	simple:P12643		BMP2	True	True	False	curated	False	0.052	0.316	0.039	0.687	0.251	0.041	0.305	0.028	0.676	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0E54FF657	BMPR1A_BMPR2_BMP4	complex:BMPR1A_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.102	0.292	1.03	0.097	0.12	0.196	0.385	1.123	0.19	0.213	0.106	0.295	1.034	0.1	0.123	0.214	0.404	1.142	0.209	0.232	0.226	0.415	1.153	0.22	0.243
CPI-CS0107C51C6	BMPR1B_BMPR2_BMP4	complex:BMPR1B_BMPR2	simple:P12644		BMP4	True	True	False	curated	False	0.052	0.241	0.979	0.046	0.069	0.041	0.23	0.968	0.035	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS012D15A88	BMR1A_ACR2A_BMP4	complex:BMR1A_ACR2A	simple:P12644		BMP4	True	True	False	curated	False	0.075	0.265	1.003	0.07	0.093	0.173	0.363	1.101	0.167	0.19	0.098	0.287	1.026	0.092	0.115	0.098	0.287	1.025	0.092	0.115	0.095	0.285	1.023	0.09	0.113
CPI-CS0BCDC40FC	BMR1A_AVR2B_BMP4	complex:BMR1A_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.62	0.809	1.547	0.614	0.637	0.509	0.699	1.437	0.504	0.526	0.361	0.551	1.289	0.356	0.379	0.123	0.313	1.051	0.118	0.141	0.135	0.325	1.063	0.13	0.153
CPI-CS0E997FABD	BMR1B_AVR2B_BMP4	complex:BMR1B_AVR2B	simple:P12644		BMP4	True	True	False	curated	False	0.052	0.241	0.979	0.046	0.069	0.041	0.23	0.968	0.035	0.058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	0.481	0.532	0.453	0.419	0.471	0.47	0.521	0.442	0.408	0.459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS06C0EEFCB	ACVR_1B2B receptor_GDF10	complex:ACVR_1B2B receptor	simple:P55107		GDF10	True	True	False	curated	False	0.0	0.082	0.0	0.0	0.0	0.0	0.098	0.0	0.0	0.0	0.0	0.136	0.0	0.0	0.0	0.0	0.116	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0
CPI-CS0B2F2EF5D	ACVR_1B2B receptor_GDF3	complex:ACVR_1B2B receptor	simple:Q9NR23		GDF3	True	True	False	curated	False	0.138	0.077	0.0	0.08	0.0	0.155	0.094	0.0	0.096	0.0	0.193	0.131	0.0	0.134	0.0	0.173	0.112	0.0	0.115	0.0	0.142	0.081	0.0	0.083	0.0
CPI-CS067298D94	FLT1 complex_VEGFA	complex:FLT1 complex	simple:P15692		VEGFA	True	True	False	curated	False	0.112	0.217	0.164	0.347	0.495	0.246	0.352	0.299	0.482	0.629	0.046	0.152	0.099	0.281	0.429	0.138	0.244	0.191	0.374	0.521	0.068	0.173	0.12	0.303	0.451
CPI-CS073D36B1D	FLT1 complex_PGF	complex:FLT1 complex	simple:P49763		PGF	True	True	False	curated	False	0.0	0.098	0.104	0.093	0.0	0.0	0.233	0.239	0.228	0.0	0.0	0.033	0.039	0.027	0.0	0.0	0.125	0.131	0.119	0.0	0.0	0.054	0.06	0.049	0.0
CPI-CS077F1340A	FLT1 complex_VEGFB	complex:FLT1 complex	simple:P49765		VEGFB	True	True	False	curated	False	0.385	0.363	0.234	0.308	0.37	0.52	0.498	0.369	0.443	0.505	0.32	0.297	0.168	0.243	0.304	0.412	0.39	0.261	0.335	0.397	0.341	0.319	0.19	0.264	0.326
CPI-SC0D089F0A9	IFNK_Type I IFNR	simple:Q9P0W0	complex:Type I IFNR	IFNK		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.077	0.041	0.066	0.03	0.0	0.0	0.0	0.0	0.0
CPI-CS07B61574B	LIFR_LIF	complex:LIFR	simple:P15018		LIF	True	True	False	curated	False	0.0	0.0	0.097	0.079	0.079	0.0	0.0	0.247	0.23	0.23	0.0	0.0	0.088	0.071	0.071	0.0	0.0	0.096	0.078	0.078	0.0	0.0	0.119	0.101	0.101
CPI-CS040AEB4A0	NODAL receptor_NODAL	complex:NODAL receptor	simple:Q96S42		NODAL	True	True	False	curated	False	0.192	0.127	0.067	0.58	0.133	0.209	0.143	0.083	0.596	0.149	0.246	0.181	0.121	0.634	0.187	0.227	0.161	0.101	0.614	0.167	0.196	0.13	0.07	0.583	0.136
CPI-SC033E22B14	PDGFB_PDGFR complex	simple:P01127	complex:PDGFR complex	PDGFB		True	False	True	curated	False	0.015	0.077	0.026	0.013	0.0	0.022	0.085	0.034	0.021	0.0	0.031	0.094	0.043	0.03	0.0	0.016	0.079	0.028	0.015	0.0	0.043	0.106	0.055	0.041	0.0
CPI-SC098C06330	TGFB1_TGFbeta receptor1	simple:P01137	complex:TGFbeta receptor1	TGFB1		True	False	True	curated	False	0.046	0.048	0.058	0.058	0.046	0.378	0.38	0.389	0.39	0.377	0.037	0.039	0.048	0.049	0.037	0.063	0.064	0.074	0.074	0.062	0.042	0.044	0.054	0.054	0.042
CPI-SC03DD946B2	TGFB2_TGFbeta receptor1	simple:P61812	complex:TGFbeta receptor1	TGFB2		True	False	True	curated	False	0.017	0.019	0.029	0.029	0.017	0.028	0.029	0.039	0.039	0.027	0.0	0.0	0.0	0.0	0.0	0.039	0.04	0.05	0.051	0.038	0.011	0.013	0.022	0.023	0.011
CPI-SC0984894BC	TGFB1_TGFbeta receptor2	simple:P01137	complex:TGFbeta receptor2	TGFB1		True	False	True	curated	False	0.046	0.048	0.058	0.058	0.046	0.378	0.38	0.389	0.39	0.377	0.037	0.039	0.048	0.049	0.037	0.063	0.064	0.074	0.074	0.062	0.042	0.044	0.054	0.054	0.042
CPI-SC032246C72	TGFB2_TGFbeta receptor2	simple:P61812	complex:TGFbeta receptor2	TGFB2		True	False	True	curated	False	0.017	0.019	0.029	0.029	0.017	0.028	0.029	0.039	0.039	0.027	0.0	0.0	0.0	0.0	0.0	0.039	0.04	0.05	0.051	0.038	0.011	0.013	0.022	0.023	0.011
CPI-SC0E5218AA4	NRG1_a6b4 complex	simple:Q02297	complex:a6b4 complex	NRG1		True	True	False	curated	True	0.0	0.033	0.057	0.031	0.034	0.0	0.039	0.063	0.037	0.04	0.0	0.032	0.055	0.03	0.032	0.0	0.076	0.099	0.074	0.076	0.0	0.154	0.178	0.152	0.155
CPI-SC0BD56F4CB	PSPN_RET receptor 4	simple:O60542	complex:RET receptor 4	PSPN		True	False	True	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.038	0.0	0.0	0.0	0.006	0.033	0.0	0.0	0.0	0.004	0.031	0.0	0.0
CPI-CS0BAF97962	PDGFR complex_PDGFD	complex:PDGFR complex	simple:Q9GZP0		PDGFD	True	True	False	curated	False	0.015	0.015	0.0	0.025	0.012	0.077	0.077	0.0	0.087	0.075	0.026	0.027	0.0	0.036	0.024	0.013	0.013	0.0	0.023	0.01	0.0	0.0	0.0	0.0	0.0
CPI-CS0C57A3081	PlexinA1_complex1_SEMA6D	complex:PlexinA1_complex1	simple:Q8NFY4		SEMA6D	False	True	False	curated	False	0.037	0.241	0.029	0.095	0.031	1.305	1.509	1.297	1.363	1.299	0.094	0.298	0.086	0.152	0.088	0.022	0.226	0.014	0.08	0.017	0.024	0.228	0.016	0.082	0.018
